0.00.352.962 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.489.550 W srv  llama_server: -----------------
0.00.489.552 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.489.552 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.489.552 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.489.552 W srv  llama_server: -----------------
9.49.962.249 I srv    load_model: loading model 'ggml-org/Qwen3.5-35B-A3B-GGUF:Q8_0'
9.53.925.275 W load_hparams: Qwen-VL models require at minimum 1024 image tokens to function correctly on grounding tasks
9.53.925.277 W load_hparams: if you encounter problems with accuracy, try adding --image-min-tokens 1024
9.53.925.277 W load_hparams: more info: https://github.com/ggml-org/llama.cpp/issues/16842

9.54.024.566 I srv    load_model: loaded multimodal model, '/home/wes/.cache/huggingface/hub/models--ggml-org--Qwen3.5-35B-A3B-GGUF/snapshots/3127ef0b7fd4f12626506419ceefde54fa8db53c/mmproj-Qwen3.5-35B-A3B-Q8_0.gguf'
9.54.037.758 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 262144, kv_unified = 'true'
9.54.040.148 I srv  llama_server: model loaded
9.54.040.152 I srv  llama_server: listening on http://0.0.0.0:8018
9.56.286.414 I slot get_availabl: id  0 | task -1 | selected slot by id (0)
11.55.548.370 I slot print_timing: id  0 | task 20889 | prompt processing, n_tokens = 106527, progress = 0.97, t =  11.52 s / 9244.59 tokens per second
11.55.855.717 I slot print_timing: id  0 | task 20889 | prompt processing, n_tokens = 108575, progress = 0.99, t =  11.83 s / 9177.53 tokens per second
11.55.979.663 I slot print_timing: id  0 | task 20889 | prompt processing, n_tokens = 109199, progress = 1.00, t =  11.95 s / 9134.58 tokens per second
11.56.079.058 I slot print_timing: id  0 | task 20889 | prompt processing, n_tokens = 109711, progress = 1.00, t =  12.05 s / 9101.73 tokens per second
11.59.140.071 I slot print_timing: id  0 | task 20889 | n_decoded =    531, tg = 176.73 t/s, tg_3s = 176.73 t/s
12.02.141.837 I slot print_timing: id  0 | task 20889 | n_decoded =   1061, tg = 176.65 t/s, tg_3s = 176.56 t/s
12.03.786.221 I slot print_timing: id  0 | task 20889 | prompt eval time =   12110.25 ms / 109715 tokens (    0.11 ms per token,  9059.68 tokens per second)
12.03.786.223 I slot print_timing: id  0 | task 20889 |        eval time =    7650.77 ms /  1350 tokens (    5.67 ms per token,   176.45 tokens per second)
12.03.786.223 I slot print_timing: id  0 | task 20889 |       total time =   19761.02 ms / 111065 tokens
12.03.786.224 I slot print_timing: id  0 | task 20889 |    graphs reused =      21957
12.03.788.205 I slot      release: id  0 | task 20889 | stop processing: n_tokens = 111064, truncated = 0
12.03.955.527 I slot get_availabl: id  0 | task -1 | selected slot by id (0)
12.03.955.647 I slot launch_slot_: id  0 | task 22297 | processing task, is_child = 0
12.07.090.627 I slot print_timing: id  0 | task 22297 | prompt processing, n_tokens =  36895, progress = 0.34, t =   3.13 s / 11769.93 tokens per second
12.07.288.017 I slot print_timing: id  0 | task 22297 | prompt processing, n_tokens =  38943, progress = 0.35, t =   3.33 s / 11687.30 tokens per second
12.07.486.799 I slot print_timing: id  0 | task 22297 | prompt processing, n_tokens =  40991, progress = 0.37, t =   3.53 s / 11609.36 tokens per second
12.07.690.655 I slot print_timing: id  0 | task 22297 | prompt processing, n_tokens =  43039, progress = 0.39, t =   3.73 s / 11524.04 tokens per second
12.07.897.990 I slot print_timing: id  0 | task 22297 | prompt processing, n_tokens =  45087, progress = 0.41, t =   3.94 s / 11437.45 tokens per second
12.08.107.222 I slot print_timing: id  0 | task 22297 | prompt processing, n_tokens =  47135, progress = 0.43, t =   4.15 s / 11354.32 tokens per second
12.08.318.478 I slot print_timing: id  0 | task 22297 | prompt processing, n_tokens =  49183, progress = 0.45, t =   4.36 s / 11273.94 tokens per second
12.08.534.293 I slot print_timing: id  0 | task 22297 | prompt processing, n_tokens =  51231, progress = 0.47, t =   4.58 s / 11189.84 tokens per second
12.08.753.449 I slot print_timing: id  0 | task 22297 | prompt processing, n_tokens =  53279, progress = 0.49, t =   4.80 s / 11105.55 tokens per second
12.08.975.224 I slot print_timing: id  0 | task 22297 | prompt processing, n_tokens =  55327, progress = 0.50, t =   5.02 s / 11022.89 tokens per second
12.09.196.778 I slot print_timing: id  0 | task 22297 | prompt processing, n_tokens =  57375, progress = 0.52, t =   5.24 s / 10947.68 tokens per second
12.09.425.019 I slot print_timing: id  0 | task 22297 | prompt processing, n_tokens =  59423, progress = 0.54, t =   5.47 s / 10865.27 tokens per second
12.09.654.687 I slot print_timing: id  0 | task 22297 | prompt processing, n_tokens =  61471, progress = 0.56, t =   5.70 s / 10786.76 tokens per second
12.09.887.220 I slot print_timing: id  0 | task 22297 | prompt processing, n_tokens =  63519, progress = 0.58, t =   5.93 s / 10709.16 tokens per second
12.10.121.177 I slot print_timing: id  0 | task 22297 | prompt processing, n_tokens =  65567, progress = 0.60, t =   6.17 s / 10634.96 tokens per second
12.10.361.020 I slot print_timing: id  0 | task 22297 | prompt processing, n_tokens =  67615, progress = 0.62, t =   6.41 s / 10556.47 tokens per second
12.10.602.607 I slot print_timing: id  0 | task 22297 | prompt processing, n_tokens =  69663, progress = 0.63, t =   6.65 s / 10480.89 tokens per second
12.10.846.281 I slot print_timing: id  0 | task 22297 | prompt processing, n_tokens =  71711, progress = 0.65, t =   6.89 s / 10407.47 tokens per second
12.11.094.495 I slot print_timing: id  0 | task 22297 | prompt processing, n_tokens =  73759, progress = 0.67, t =   7.14 s / 10332.48 tokens per second
12.11.347.029 I slot print_timing: id  0 | task 22297 | prompt processing, n_tokens =  75807, progress = 0.69, t =   7.39 s / 10256.54 tokens per second
12.11.602.925 I slot print_timing: id  0 | task 22297 | prompt processing, n_tokens =  77855, progress = 0.71, t =   7.65 s / 10181.14 tokens per second
12.11.860.887 I slot print_timing: id  0 | task 22297 | prompt processing, n_tokens =  79903, progress = 0.73, t =   7.90 s / 10107.97 tokens per second
12.12.123.193 I slot print_timing: id  0 | task 22297 | prompt processing, n_tokens =  81951, progress = 0.75, t =   8.17 s / 10034.10 tokens per second
12.12.388.239 I slot print_timing: id  0 | task 22297 | prompt processing, n_tokens =  83999, progress = 0.77, t =   8.43 s / 9961.58 tokens per second
12.12.655.427 I slot print_timing: id  0 | task 22297 | prompt processing, n_tokens =  86047, progress = 0.78, t =   8.70 s / 9891.04 tokens per second
12.12.924.693 I slot print_timing: id  0 | task 22297 | prompt processing, n_tokens =  88095, progress = 0.80, t =   8.97 s / 9822.44 tokens per second
12.13.199.534 I slot print_timing: id  0 | task 22297 | prompt processing, n_tokens =  90143, progress = 0.82, t =   9.24 s / 9751.94 tokens per second
12.13.472.587 I slot print_timing: id  0 | task 22297 | prompt processing, n_tokens =  92191, progress = 0.84, t =   9.52 s / 9687.34 tokens per second
12.13.749.628 I slot print_timing: id  0 | task 22297 | prompt processing, n_tokens =  94239, progress = 0.86, t =   9.79 s / 9622.42 tokens per second
12.14.031.724 I slot print_timing: id  0 | task 22297 | prompt processing, n_tokens =  96287, progress = 0.88, t =  10.08 s / 9556.28 tokens per second
12.14.316.517 I slot print_timing: id  0 | task 22297 | prompt processing, n_tokens =  98335, progress = 0.90, t =  10.36 s / 9491.27 tokens per second
12.14.603.608 I slot print_timing: id  0 | task 22297 | prompt processing, n_tokens = 100383, progress = 0.91, t =  10.65 s / 9427.70 tokens per second
12.14.897.786 I slot print_timing: id  0 | task 22297 | prompt processing, n_tokens = 102431, progress = 0.93, t =  10.94 s / 9361.40 tokens per second
12.15.193.743 I slot print_timing: id  0 | task 22297 | prompt processing, n_tokens = 104479, progress = 0.95, t =  11.24 s / 9297.10 tokens per second
12.15.493.110 I slot print_timing: id  0 | task 22297 | prompt processing, n_tokens = 106527, progress = 0.97, t =  11.54 s / 9233.37 tokens per second
12.15.801.407 I slot print_timing: id  0 | task 22297 | prompt processing, n_tokens = 108575, progress = 0.99, t =  11.85 s / 9165.95 tokens per second
12.15.925.469 I slot print_timing: id  0 | task 22297 | prompt processing, n_tokens = 109199, progress = 1.00, t =  11.97 s / 9123.08 tokens per second
12.16.024.910 I slot print_timing: id  0 | task 22297 | prompt processing, n_tokens = 109711, progress = 1.00, t =  12.07 s / 9090.34 tokens per second
12.19.084.652 I slot print_timing: id  0 | task 22297 | n_decoded =    531, tg = 176.80 t/s, tg_3s = 176.80 t/s
12.22.086.788 I slot print_timing: id  0 | task 22297 | n_decoded =   1061, tg = 176.67 t/s, tg_3s = 176.54 t/s
12.23.724.412 I slot print_timing: id  0 | task 22297 | prompt eval time =   12125.25 ms / 109715 tokens (    0.11 ms per token,  9048.47 tokens per second)
12.23.724.414 I slot print_timing: id  0 | task 22297 |        eval time =    7643.22 ms /  1350 tokens (    5.66 ms per token,   176.63 tokens per second)
12.23.724.415 I slot print_timing: id  0 | task 22297 |       total time =   19768.47 ms / 111065 tokens
12.23.724.415 I slot print_timing: id  0 | task 22297 |    graphs reused =      23300
12.23.726.306 I slot      release: id  0 | task 22297 | stop processing: n_tokens = 111064, truncated = 0
12.23.867.030 I slot get_availabl: id  0 | task -1 | selected slot by id (0)
12.23.867.136 I slot launch_slot_: id  0 | task 23705 | processing task, is_child = 0
12.27.000.146 I slot print_timing: id  0 | task 23705 | prompt processing, n_tokens =  36895, progress = 0.34, t =   3.13 s / 11777.31 tokens per second
12.27.197.184 I slot print_timing: id  0 | task 23705 | prompt processing, n_tokens =  38943, progress = 0.35, t =   3.33 s / 11695.46 tokens per second
12.27.395.740 I slot print_timing: id  0 | task 23705 | prompt processing, n_tokens =  40991, progress = 0.37, t =   3.53 s / 11617.73 tokens per second
12.27.599.233 I slot print_timing: id  0 | task 23705 | prompt processing, n_tokens =  43039, progress = 0.39, t =   3.73 s / 11533.02 tokens per second
12.27.806.268 I slot print_timing: id  0 | task 23705 | prompt processing, n_tokens =  45087, progress = 0.41, t =   3.94 s / 11446.77 tokens per second
12.28.015.084 I slot print_timing: id  0 | task 23705 | prompt processing, n_tokens =  47135, progress = 0.43, t =   4.15 s / 11364.24 tokens per second
12.28.226.177 I slot print_timing: id  0 | task 23705 | prompt processing, n_tokens =  49183, progress = 0.45, t =   4.36 s / 11283.74 tokens per second
12.28.441.664 I slot print_timing: id  0 | task 23705 | prompt processing, n_tokens =  51231, progress = 0.47, t =   4.57 s / 11199.90 tokens per second
12.28.660.598 I slot print_timing: id  0 | task 23705 | prompt processing, n_tokens =  53279, progress = 0.49, t =   4.79 s / 11115.61 tokens per second
12.28.882.330 I slot print_timing: id  0 | task 23705 | prompt processing, n_tokens =  55327, progress = 0.50, t =   5.01 s / 11032.52 tokens per second
12.29.103.660 I slot print_timing: id  0 | task 23705 | prompt processing, n_tokens =  57375, progress = 0.52, t =   5.24 s / 10957.30 tokens per second
12.29.331.820 I slot print_timing: id  0 | task 23705 | prompt processing, n_tokens =  59423, progress = 0.54, t =   5.46 s / 10874.58 tokens per second
12.29.561.604 I slot print_timing: id  0 | task 23705 | prompt processing, n_tokens =  61471, progress = 0.56, t =   5.69 s / 10795.41 tokens per second
12.29.794.248 I slot print_timing: id  0 | task 23705 | prompt processing, n_tokens =  63519, progress = 0.58, t =   5.93 s / 10717.21 tokens per second
12.30.028.297 I slot print_timing: id  0 | task 23705 | prompt processing, n_tokens =  65567, progress = 0.60, t =   6.16 s / 10642.49 tokens per second
12.30.268.418 I slot print_timing: id  0 | task 23705 | prompt processing, n_tokens =  67615, progress = 0.62, t =   6.40 s / 10563.21 tokens per second
12.30.510.227 I slot print_timing: id  0 | task 23705 | prompt processing, n_tokens =  69663, progress = 0.63, t =   6.64 s / 10486.99 tokens per second
12.30.754.045 I slot print_timing: id  0 | task 23705 | prompt processing, n_tokens =  71711, progress = 0.65, t =   6.89 s / 10413.09 tokens per second
12.31.002.285 I slot print_timing: id  0 | task 23705 | prompt processing, n_tokens =  73759, progress = 0.67, t =   7.13 s / 10337.84 tokens per second
12.31.255.370 I slot print_timing: id  0 | task 23705 | prompt processing, n_tokens =  75807, progress = 0.69, t =   7.39 s / 10260.91 tokens per second
12.31.511.324 I slot print_timing: id  0 | task 23705 | prompt processing, n_tokens =  77855, progress = 0.71, t =   7.64 s / 10185.25 tokens per second
12.31.769.435 I slot print_timing: id  0 | task 23705 | prompt processing, n_tokens =  79903, progress = 0.73, t =   7.90 s / 10111.73 tokens per second
12.32.031.656 I slot print_timing: id  0 | task 23705 | prompt processing, n_tokens =  81951, progress = 0.75, t =   8.16 s / 10037.81 tokens per second
12.32.296.938 I slot print_timing: id  0 | task 23705 | prompt processing, n_tokens =  83999, progress = 0.77, t =   8.43 s / 9964.87 tokens per second
12.32.564.187 I slot print_timing: id  0 | task 23705 | prompt processing, n_tokens =  86047, progress = 0.78, t =   8.70 s / 9894.14 tokens per second
12.32.833.784 I slot print_timing: id  0 | task 23705 | prompt processing, n_tokens =  88095, progress = 0.80, t =   8.97 s / 9825.06 tokens per second
12.33.108.875 I slot print_timing: id  0 | task 23705 | prompt processing, n_tokens =  90143, progress = 0.82, t =   9.24 s / 9754.21 tokens per second
12.33.382.228 I slot print_timing: id  0 | task 23705 | prompt processing, n_tokens =  92191, progress = 0.84, t =   9.51 s / 9689.22 tokens per second
12.33.659.639 I slot print_timing: id  0 | task 23705 | prompt processing, n_tokens =  94239, progress = 0.86, t =   9.79 s / 9623.87 tokens per second
12.33.942.152 I slot print_timing: id  0 | task 23705 | prompt processing, n_tokens =  96287, progress = 0.88, t =  10.07 s / 9557.28 tokens per second
12.34.227.145 I slot print_timing: id  0 | task 23705 | prompt processing, n_tokens =  98335, progress = 0.90, t =  10.36 s / 9492.05 tokens per second
12.34.514.665 I slot print_timing: id  0 | task 23705 | prompt processing, n_tokens = 100383, progress = 0.91, t =  10.65 s / 9428.08 tokens per second
12.34.809.033 I slot print_timing: id  0 | task 23705 | prompt processing, n_tokens = 102431, progress = 0.93, t =  10.94 s / 9361.60 tokens per second
12.35.105.314 I slot print_timing: id  0 | task 23705 | prompt processing, n_tokens = 104479, progress = 0.95, t =  11.24 s / 9297.03 tokens per second
12.35.404.796 I slot print_timing: id  0 | task 23705 | prompt processing, n_tokens = 106527, progress = 0.97, t =  11.54 s / 9233.22 tokens per second
12.35.712.919 I slot print_timing: id  0 | task 23705 | prompt processing, n_tokens = 108575, progress = 0.99, t =  11.85 s / 9165.93 tokens per second
12.35.836.942 I slot print_timing: id  0 | task 23705 | prompt processing, n_tokens = 109199, progress = 1.00, t =  11.97 s / 9123.09 tokens per second
12.35.936.549 I slot print_timing: id  0 | task 23705 | prompt processing, n_tokens = 109711, progress = 1.00, t =  12.07 s / 9090.22 tokens per second
12.38.996.504 I slot print_timing: id  0 | task 23705 | n_decoded =    531, tg = 176.78 t/s, tg_3s = 176.78 t/s
12.41.997.472 I slot print_timing: id  0 | task 23705 | n_decoded =   1061, tg = 176.69 t/s, tg_3s = 176.61 t/s
12.43.637.964 I slot print_timing: id  0 | task 23705 | prompt eval time =   12125.33 ms / 109715 tokens (    0.11 ms per token,  9048.41 tokens per second)
12.43.637.966 I slot print_timing: id  0 | task 23705 |        eval time =    7645.20 ms /  1350 tokens (    5.66 ms per token,   176.58 tokens per second)
12.43.637.966 I slot print_timing: id  0 | task 23705 |       total time =   19770.53 ms / 111065 tokens
12.43.637.967 I slot print_timing: id  0 | task 23705 |    graphs reused =      24643
12.43.639.889 I slot      release: id  0 | task 23705 | stop processing: n_tokens = 111064, truncated = 0
12.43.782.816 I slot get_availabl: id  0 | task -1 | selected slot by id (0)
12.43.782.906 I slot launch_slot_: id  0 | task 25113 | processing task, is_child = 0
12.46.918.228 I slot print_timing: id  0 | task 25113 | prompt processing, n_tokens =  36895, progress = 0.34, t =   3.14 s / 11768.64 tokens per second
12.47.115.283 I slot print_timing: id  0 | task 25113 | prompt processing, n_tokens =  38943, progress = 0.35, t =   3.33 s / 11687.29 tokens per second
12.47.314.016 I slot print_timing: id  0 | task 25113 | prompt processing, n_tokens =  40991, progress = 0.37, t =   3.53 s / 11609.50 tokens per second
12.47.517.695 I slot print_timing: id  0 | task 25113 | prompt processing, n_tokens =  43039, progress = 0.39, t =   3.73 s / 11524.72 tokens per second
12.47.724.910 I slot print_timing: id  0 | task 25113 | prompt processing, n_tokens =  45087, progress = 0.41, t =   3.94 s / 11438.44 tokens per second
12.47.933.896 I slot print_timing: id  0 | task 25113 | prompt processing, n_tokens =  47135, progress = 0.43, t =   4.15 s / 11355.93 tokens per second
12.48.144.962 I slot print_timing: id  0 | task 25113 | prompt processing, n_tokens =  49183, progress = 0.45, t =   4.36 s / 11275.95 tokens per second
12.48.360.590 I slot print_timing: id  0 | task 25113 | prompt processing, n_tokens =  51231, progress = 0.47, t =   4.58 s / 11192.19 tokens per second
12.48.579.710 I slot print_timing: id  0 | task 25113 | prompt processing, n_tokens =  53279, progress = 0.49, t =   4.80 s / 11107.87 tokens per second
12.48.801.574 I slot print_timing: id  0 | task 25113 | prompt processing, n_tokens =  55327, progress = 0.50, t =   5.02 s / 11024.89 tokens per second
12.49.022.864 I slot print_timing: id  0 | task 25113 | prompt processing, n_tokens =  57375, progress = 0.52, t =   5.24 s / 10950.13 tokens per second
12.49.251.281 I slot print_timing: id  0 | task 25113 | prompt processing, n_tokens =  59423, progress = 0.54, t =   5.47 s / 10867.25 tokens per second
12.49.481.290 I slot print_timing: id  0 | task 25113 | prompt processing, n_tokens =  61471, progress = 0.56, t =   5.70 s / 10788.00 tokens per second
12.49.714.187 I slot print_timing: id  0 | task 25113 | prompt processing, n_tokens =  63519, progress = 0.58, t =   5.93 s / 10709.68 tokens per second
12.49.948.338 I slot print_timing: id  0 | task 25113 | prompt processing, n_tokens =  65567, progress = 0.60, t =   6.17 s / 10635.12 tokens per second
12.50.188.481 I slot print_timing: id  0 | task 25113 | prompt processing, n_tokens =  67615, progress = 0.62, t =   6.41 s / 10556.13 tokens per second
12.50.430.508 I slot print_timing: id  0 | task 25113 | prompt processing, n_tokens =  69663, progress = 0.63, t =   6.65 s / 10479.88 tokens per second
12.50.674.648 I slot print_timing: id  0 | task 25113 | prompt processing, n_tokens =  71711, progress = 0.65, t =   6.89 s / 10405.80 tokens per second
12.50.922.962 I slot print_timing: id  0 | task 25113 | prompt processing, n_tokens =  73759, progress = 0.67, t =   7.14 s / 10330.74 tokens per second
12.51.175.660 I slot print_timing: id  0 | task 25113 | prompt processing, n_tokens =  75807, progress = 0.69, t =   7.39 s / 10254.64 tokens per second
12.51.431.605 I slot print_timing: id  0 | task 25113 | prompt processing, n_tokens =  77855, progress = 0.71, t =   7.65 s / 10179.25 tokens per second
12.51.690.109 I slot print_timing: id  0 | task 25113 | prompt processing, n_tokens =  79903, progress = 0.73, t =   7.91 s / 10105.47 tokens per second
12.51.952.641 I slot print_timing: id  0 | task 25113 | prompt processing, n_tokens =  81951, progress = 0.75, t =   8.17 s / 10031.41 tokens per second
12.52.218.463 I slot print_timing: id  0 | task 25113 | prompt processing, n_tokens =  83999, progress = 0.77, t =   8.44 s / 9958.08 tokens per second
12.52.486.275 I slot print_timing: id  0 | task 25113 | prompt processing, n_tokens =  86047, progress = 0.78, t =   8.70 s / 9886.97 tokens per second
12.52.755.951 I slot print_timing: id  0 | task 25113 | prompt processing, n_tokens =  88095, progress = 0.80, t =   8.97 s / 9818.06 tokens per second
12.53.031.055 I slot print_timing: id  0 | task 25113 | prompt processing, n_tokens =  90143, progress = 0.82, t =   9.25 s / 9747.45 tokens per second
12.53.304.904 I slot print_timing: id  0 | task 25113 | prompt processing, n_tokens =  92191, progress = 0.84, t =   9.52 s / 9682.20 tokens per second
12.53.582.549 I slot print_timing: id  0 | task 25113 | prompt processing, n_tokens =  94239, progress = 0.86, t =   9.80 s / 9616.86 tokens per second
12.53.865.273 I slot print_timing: id  0 | task 25113 | prompt processing, n_tokens =  96287, progress = 0.88, t =  10.08 s / 9550.32 tokens per second
12.54.150.435 I slot print_timing: id  0 | task 25113 | prompt processing, n_tokens =  98335, progress = 0.90, t =  10.37 s / 9485.17 tokens per second
12.54.438.051 I slot print_timing: id  0 | task 25113 | prompt processing, n_tokens = 100383, progress = 0.91, t =  10.65 s / 9421.34 tokens per second
12.54.732.373 I slot print_timing: id  0 | task 25113 | prompt processing, n_tokens = 102431, progress = 0.93, t =  10.95 s / 9355.13 tokens per second
12.55.028.812 I slot print_timing: id  0 | task 25113 | prompt processing, n_tokens = 104479, progress = 0.95, t =  11.25 s / 9290.65 tokens per second
12.55.328.623 I slot print_timing: id  0 | task 25113 | prompt processing, n_tokens = 106527, progress = 0.97, t =  11.55 s / 9226.77 tokens per second
12.55.636.934 I slot print_timing: id  0 | task 25113 | prompt processing, n_tokens = 108575, progress = 0.99, t =  11.85 s / 9159.56 tokens per second
12.55.760.269 I slot print_timing: id  0 | task 25113 | prompt processing, n_tokens = 109199, progress = 1.00, t =  11.98 s / 9117.34 tokens per second
12.55.859.961 I slot print_timing: id  0 | task 25113 | prompt processing, n_tokens = 109711, progress = 1.00, t =  12.08 s / 9084.47 tokens per second
12.58.918.778 I slot print_timing: id  0 | task 25113 | n_decoded =    531, tg = 176.84 t/s, tg_3s = 176.84 t/s
13.01.919.662 I slot print_timing: id  0 | task 25113 | n_decoded =   1061, tg = 176.73 t/s, tg_3s = 176.61 t/s
13.03.557.039 I slot print_timing: id  0 | task 25113 | prompt eval time =   12132.85 ms / 109715 tokens (    0.11 ms per token,  9042.81 tokens per second)
13.03.557.041 I slot print_timing: id  0 | task 25113 |        eval time =    7640.99 ms /  1350 tokens (    5.66 ms per token,   176.68 tokens per second)
13.03.557.041 I slot print_timing: id  0 | task 25113 |       total time =   19773.84 ms / 111065 tokens
13.03.557.042 I slot print_timing: id  0 | task 25113 |    graphs reused =      25986
13.03.558.918 I slot      release: id  0 | task 25113 | stop processing: n_tokens = 111064, truncated = 0
